Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Day,Month
2024-07-21,14:55:00,CNR9404100600,Success,CID111744,"Prime SUV","Magadi Road",Yeshwanthpur,77,90,,,No,,187,UPI,6,3.7,3.7,Sunday,July
2024-07-08,02:58:00,CNR7424806528,Success,CID225210,eBike,Ulsoor,Marathahalli,280,90,,,No,,144,UPI,27,3.1,3.5,Monday,July
2024-07-10,02:59:00,CNR1014982452,Success,CID230415,Mini,"Ramamurthy Nagar",Yelahanka,63,130,,,Yes,"Vehicle Breakdown",996,Cash,28,4.4,4.9,Wednesday,July
2024-07-27,06:04:00,CNR6290498725,Success,CID670365,Auto,"RT Nagar",Malleshwaram,245,45,,,No,,412,Cash,19,4.3,4.8,Saturday,July
2024-07-21,08:07:00,CNR5553524633,Success,CID790578,Auto,Malleshwaram,Bellandur,161,55,,,No,,154,Cash,19,4.2,3.7,Sunday,July
2024-07-19,17:47:00,CNR7901379759,Success,CID928609,Mini,Padmanabhanagar,Basavanagudi,168,25,,,No,,470,Cash,37,4.3,4.1,Friday,July
2024-07-06,13:56:00,CNR4772049998,Success,CID786802,Bike,Padmanabhanagar,Majestic,182,145,,,No,,131,Cash,32,3.2,3.9,Saturday,July
2024-07-16,09:34:00,CNR7866044440,Success,CID323566,Bike,"KR Puram","Richmond Town",259,35,,,No,,826,UPI,12,3.9,3.7,Tuesday,July
2024-07-17,12:30:00,CNR1069651429,Success,CID133719,"Prime SUV",Malleshwaram,Kadugodi,154,85,,,No,,327,Cash,2,4.4,4.2,Wednesday,July
2024-07-14,06:23:00,CNR7400460892,Success,CID738561,"Prime Sedan",Shantinagar,Jayanagar,49,95,,,No,,125,Cash,17,4.2,4.7,Sunday,July
2024-07-29,13:01:00,CNR1231759504,Success,CID723440,Bike,"Tumkur Road",Shantinagar,112,135,,,No,,108,Cash,48,3.7,3.1,Monday,July
2024-07-30,03:43:00,CNR9641135042,Success,CID529752,eBike,"Sahakar Nagar",Nagarbhavi,280,90,,,Yes,"Vehicle Breakdown",339,Cash,6,3.4,4.9,Tuesday,July
2024-07-06,01:19:00,CNR2922768744,Success,CID475969,Bike,Shivajinagar,Whitefield,35,125,,,Yes,"Other Issue",1802,Cash,36,3.2,3.1,Saturday,July
2024-07-07,06:18:00,CNR8042256949,Success,CID587041,"Prime Plus","Sarjapur Road","Mysore Road",266,85,,,No,,364,UPI,2,3.6,3,Sunday,July
2024-07-26,02:47:00,CNR6188211053,Success,CID263334,eBike,Nagarbhavi,Vijayanagar,210,100,,,No,,1342,Cash,42,4,4.2,Friday,July
2024-07-13,02:38:00,CNR7743162541,Success,CID801611,Auto,Shantinagar,"Ramamurthy Nagar",161,55,,,No,,572,UPI,5,3.5,4.6,Saturday,July
2024-07-06,09:16:00,CNR7821091553,Success,CID384022,"Prime Plus","Bannerghatta Road",Devanahalli,126,85,,,No,,278,Cash,9,4.8,3.9,Saturday,July
2024-07-23,02:42:00,CNR6218558081,Success,CID805285,Bike,"Sahakar Nagar",Indiranagar,196,35,,,No,,2345,UPI,43,3.8,3.5,Tuesday,July
2024-07-15,05:12:00,CNR6934556260,Success,CID271417,"Prime Plus",Kadugodi,Whitefield,287,95,,,No,,408,UPI,37,4.8,4.8,Monday,July
2024-07-04,03:42:00,CNR3749222535,Success,CID760208,"Prime SUV","Sarjapur Road","Rajarajeshwari Nagar",189,75,,,No,,260,Cash,13,4.5,4.1,Thursday,July
2024-07-15,08:47:00,CNR9137800854,Success,CID189063,"Prime SUV",Shivajinagar,Varthur,189,105,,,No,,346,Cash,23,4.4,4.6,Monday,July
2024-07-29,04:16:00,CNR7567155593,Success,CID540711,Mini,Majestic,Chickpet,133,45,,,No,,236,UPI,47,3.2,3.1,Monday,July
2024-07-19,01:25:00,CNR4761208523,Success,CID270340,"Prime SUV","RT Nagar",Shivajinagar,168,130,,,No,,315,Cash,28,4.2,3.6,Friday,July
2024-07-05,19:18:00,CNR7784122529,Success,CID680488,Auto,Yelahanka,Chamarajpet,147,80,,,No,,272,Cash,2,4.3,4.2,Friday,July
2024-07-13,22:50:00,CNR1000967649,Success,CID603728,eBike,"Cox Town",Koramangala,147,135,,,No,,460,UPI,11,4.7,3.2,Saturday,July
2024-07-15,21:12:00,CNR8746490197,Success,CID553454,"Prime Plus",Hennur,Chickpet,245,120,,,No,,116,UPI,20,3.1,4.9,Monday,July
2024-07-13,12:16:00,CNR8590553926,Success,CID446420,Auto,"Frazer Town","RT Nagar",154,40,,,No,,380,UPI,1,4.1,4.2,Saturday,July
2024-07-23,01:55:00,CNR6246458586,Success,CID706941,eBike,"MG Road",Chamarajpet,280,85,,,No,,1504,UPI,14,3.3,3.1,Tuesday,July
2024-07-10,07:40:00,CNR5461324204,Success,CID405467,Auto,"Langford Town",Ulsoor,49,60,,,No,,137,UPI,19,4.6,4.4,Wednesday,July
2024-07-17,10:21:00,CNR7928791017,Success,CID572973,"Prime Sedan",Hebbal,Vijayanagar,147,145,,,Yes,"Vehicle Breakdown",394,Cash,7,4.3,4.8,Wednesday,July
2024-07-30,12:07:00,CNR6844161474,Success,CID667288,Auto,"MG Road","Tumkur Road",280,55,,,No,,167,"Credit Card",10,4,3.8,Tuesday,July
2024-07-02,11:01:00,CNR3621158856,Success,CID988175,eBike,Majestic,Yelahanka,294,30,,,No,,351,UPI,39,3.7,4.6,Tuesday,July
2024-07-05,09:04:00,CNR1816239655,Success,CID770288,Bike,Hennur,"BTM Layout",266,115,,,No,,127,UPI,37,3.3,4.9,Friday,July
2024-07-24,01:24:00,CNR6383598263,Success,CID223737,"Prime Sedan",Yelahanka,"Magadi Road",126,75,,,No,,2527,Cash,48,3.9,4.8,Wednesday,July
2024-07-29,01:51:00,CNR5119551099,Success,CID142198,eBike,"Tumkur Road","RT Nagar",35,65,,,No,,404,UPI,44,4.5,3.6,Monday,July
2024-07-24,09:21:00,CNR7472434803,Success,CID673630,eBike,"Rajarajeshwari Nagar",Kengeri,119,105,,,No,,378,UPI,12,3.4,4,Wednesday,July
2024-07-15,11:33:00,CNR9150434599,Success,CID417141,eBike,"Cox Town",Padmanabhanagar,35,75,,,No,,407,UPI,44,3.2,4.6,Monday,July
2024-07-16,03:40:00,CNR7354265460,Success,CID608934,"Prime SUV",Koramangala,Basavanagudi,112,35,,,No,,418,UPI,11,3.2,3.4,Tuesday,July
2024-07-10,09:16:00,CNR7666123860,Success,CID506777,"Prime SUV",Shivajinagar,"Frazer Town",49,50,,,No,,843,Cash,1,3.9,3.4,Wednesday,July
2024-07-10,05:36:00,CNR9775970965,Success,CID901043,"Prime SUV",Shantinagar,"KR Puram",140,30,,,No,,454,UPI,49,4.8,3.2,Wednesday,July
2024-07-22,21:17:00,CNR6001803160,Success,CID522352,Auto,"HSR Layout",Indiranagar,189,120,,,No,,145,Cash,3,4.9,3.5,Monday,July
2024-07-05,21:31:00,CNR6283975220,Success,CID192294,eBike,Hebbal,Banashankari,161,125,,,No,,175,UPI,8,4.9,5,Friday,July
2024-07-02,17:05:00,CNR9500064939,Success,CID445020,"Prime Plus",Chickpet,"Frazer Town",266,130,,,No,,310,Cash,20,3.6,4.3,Tuesday,July
2024-07-06,05:44:00,CNR8562429796,Success,CID790025,"Prime Sedan",Rajajinagar,"Langford Town",140,135,,,No,,711,Cash,28,4.4,4,Saturday,July
2024-07-15,03:16:00,CNR8966939650,Success,CID787190,"Prime Sedan","Sarjapur Road","Hosur Road",126,90,,,Yes,"Customer Demand",464,Cash,13,4.1,4,Monday,July
2024-07-10,06:28:00,CNR5156913655,Success,CID481218,eBike,"Sarjapur Road","Hosur Road",182,90,,,No,,339,UPI,3,3.5,4.5,Wednesday,July
2024-07-19,08:55:00,CNR1073405697,Success,CID515202,"Prime SUV",Kadugodi,Hennur,105,110,,,No,,308,Cash,21,4.1,3.5,Friday,July
2024-07-16,19:11:00,CNR1581589400,Success,CID820605,eBike,"Mysore Road","Mysore Road",105,95,,,No,,256,UPI,1,4,3.4,Tuesday,July
2024-07-29,19:39:00,CNR7617732249,Success,CID830624,"Prime Plus",Nagarbhavi,"HSR Layout",126,75,,,No,,489,Cash,4,4.3,3.4,Monday,July
2024-07-12,17:19:00,CNR2972620723,Success,CID514014,Auto,"Cox Town",Chickpet,42,135,,,No,,863,Cash,12,3.8,3,Friday,July
2024-07-06,11:05:00,CNR1126558644,Success,CID480877,"Prime Sedan","Cox Town","JP Nagar",140,60,,,No,,921,UPI,17,3.7,3.5,Saturday,July
2024-07-01,07:18:00,CNR4990955580,Success,CID591021,"Prime Sedan","Bannerghatta Road",Rajajinagar,126,95,,,No,,119,Cash,2,3.5,4,Monday,July
2024-07-17,23:49:00,CNR7628191962,Success,CID755090,"Prime Plus",Kadugodi,Majestic,42,115,,,Yes,"Customer Demand",305,UPI,32,3.7,3.6,Wednesday,July
2024-07-21,01:19:00,CNR3727146709,Success,CID229006,Mini,Hennur,Bellandur,182,75,,,No,,519,Cash,10,3.2,3.9,Sunday,July
2024-07-28,02:28:00,CNR1286541486,Success,CID593348,"Prime Plus",Malleshwaram,"Frazer Town",70,80,,,No,,172,UPI,31,4.9,3.2,Sunday,July
2024-07-14,10:35:00,CNR4263784051,Success,CID532028,eBike,Nagarbhavi,Yelahanka,231,85,,,No,,418,Cash,45,3.3,3.7,Sunday,July
2024-07-06,00:59:00,CNR8040965463,Success,CID166780,Auto,"Magadi Road",Yeshwanthpur,42,85,,,No,,1869,Cash,4,3.9,3.1,Saturday,July
2024-07-23,00:21:00,CNR4361739910,Success,CID761596,eBike,Nagarbhavi,Devanahalli,252,40,,,Yes,"Other Issue",139,Cash,28,4.5,4.3,Tuesday,July
2024-07-11,04:10:00,CNR7643902344,Success,CID498868,"Prime SUV",Devanahalli,"JP Nagar",280,30,,,No,,2094,UPI,20,3.3,3.3,Thursday,July
2024-07-18,23:33:00,CNR1305359178,Success,CID445810,Bike,Nagarbhavi,Malleshwaram,112,40,,,No,,175,Cash,47,4.1,3.5,Thursday,July
2024-07-25,11:37:00,CNR5879439139,Success,CID328480,Bike,Yelahanka,Varthur,35,30,,,No,,292,Cash,5,4.9,3.3,Thursday,July
2024-07-17,07:34:00,CNR8162098964,Success,CID247341,eBike,"Electronic City","BTM Layout",224,30,,,No,,1435,Cash,33,3.7,3.4,Wednesday,July
2024-07-07,16:34:00,CNR7730298662,Success,CID242756,Bike,Hennur,Chickpet,266,120,,,Yes,"Customer Demand",271,UPI,20,4.6,4.4,Sunday,July
2024-07-19,00:49:00,CNR4970188306,Success,CID766346,Mini,"HSR Layout","Sarjapur Road",161,130,,,No,,413,Cash,4,3.5,3.4,Friday,July
2024-07-07,17:58:00,CNR8217628109,Success,CID511300,"Prime SUV","Electronic City","JP Nagar",133,145,,,No,,469,Cash,21,3.4,4.6,Sunday,July
2024-07-18,01:29:00,CNR6650942218,Success,CID354945,"Prime Plus","Langford Town","Hosur Road",112,70,,,No,,258,UPI,8,3.6,3.7,Thursday,July
2024-07-07,09:50:00,CNR4705176615,Success,CID627924,Mini,"Tumkur Road",Varthur,161,95,,,No,,709,Cash,46,4,3.4,Sunday,July
2024-07-07,05:04:00,CNR4584378120,Success,CID932182,Bike,Yeshwanthpur,"Bannerghatta Road",105,140,,,No,,668,Cash,23,4.9,4.9,Sunday,July
2024-07-26,04:49:00,CNR2401353351,Success,CID921065,Auto,Jayanagar,"Sarjapur Road",56,80,,,No,,309,Cash,2,4.5,3.1,Friday,July
2024-07-02,15:35:00,CNR5596575120,Success,CID364382,Auto,"Cox Town","Magadi Road",56,115,,,No,,317,Cash,2,4.4,4.8,Tuesday,July
2024-07-26,19:05:00,CNR4989037269,Success,CID415974,"Prime SUV","Magadi Road","RT Nagar",147,50,,,No,,161,Cash,25,3.5,3.6,Friday,July
2024-07-04,22:22:00,CNR3380194627,Success,CID584819,"Prime Sedan",Yeshwanthpur,"Bannerghatta Road",203,45,,,No,,422,Cash,43,4.2,3,Thursday,July
2024-07-09,10:34:00,CNR5829939847,Success,CID640403,Mini,Chickpet,Ulsoor,294,35,,,No,,1029,UPI,18,3.6,3.9,Tuesday,July
2024-07-27,12:49:00,CNR9879735564,Success,CID686105,"Prime Sedan","Richmond Town",Devanahalli,273,35,,,No,,216,UPI,2,3.6,4.1,Saturday,July
2024-07-05,14:15:00,CNR4403306456,Success,CID375582,"Prime Sedan",Kengeri,"KR Puram",210,115,,,No,,1516,Cash,22,3.9,3.3,Friday,July
2024-07-20,17:08:00,CNR1021645590,Success,CID155651,"Prime SUV",Chamarajpet,"Sahakar Nagar",126,85,,,No,,342,Cash,9,4.6,3.6,Saturday,July
2024-07-27,13:05:00,CNR6957002179,Success,CID973451,Bike,Peenya,Majestic,238,80,,,No,,541,Cash,30,3.9,4,Saturday,July
2024-07-21,19:36:00,CNR7030806479,Success,CID275774,"Prime SUV",Rajajinagar,"Sahakar Nagar",189,30,,,No,,997,UPI,7,5,3.9,Sunday,July
2024-07-07,20:28:00,CNR2568968193,Success,CID426744,Auto,Jayanagar,"Bannerghatta Road",203,75,,,No,,289,UPI,9,4,4.8,Sunday,July
2024-07-14,00:02:00,CNR4505468733,Success,CID659167,"Prime SUV",Indiranagar,Koramangala,238,80,,,Yes,"Customer Demand",116,Cash,24,5,4.9,Sunday,July
2024-07-25,19:34:00,CNR9917250554,Success,CID236250,"Prime Sedan",Basavanagudi,Chickpet,84,30,,,No,,383,Cash,46,3.4,3.3,Thursday,July
2024-07-23,17:16:00,CNR1305780116,Success,CID724182,"Prime SUV","JP Nagar",Padmanabhanagar,154,115,,,No,,321,Cash,32,4.1,4.6,Tuesday,July
2024-07-21,12:45:00,CNR3111090062,Success,CID589499,"Prime Sedan",Rajajinagar,"Sahakar Nagar",147,75,,,No,,828,Cash,25,3.6,4.6,Sunday,July
2024-07-19,04:29:00,CNR3873537636,Success,CID681829,Bike,"HSR Layout","Sahakar Nagar",301,85,,,No,,445,Cash,31,3.4,4.4,Friday,July
2024-07-02,23:21:00,CNR3948793091,Success,CID657931,"Prime SUV",Shivajinagar,"Ramamurthy Nagar",238,105,,,No,,414,Cash,34,3.1,4.4,Tuesday,July
2024-07-30,20:59:00,CNR3718436003,Success,CID401072,Mini,Hennur,"Richmond Town",112,35,,,No,,103,Cash,21,3.7,4.3,Tuesday,July
2024-07-23,22:00:00,CNR6603315254,Success,CID739576,"Prime SUV",Majestic,"Mysore Road",35,55,,,No,,102,UPI,17,3.5,4.5,Tuesday,July
2024-07-28,13:47:00,CNR3550425601,Success,CID710350,"Prime SUV","HSR Layout",Indiranagar,224,55,,,No,,1467,Cash,47,3.5,4.3,Sunday,July
2024-07-11,07:58:00,CNR3910173211,Success,CID718716,Mini,Marathahalli,Kadugodi,91,145,,,No,,231,Cash,37,3.1,4.8,Thursday,July
2024-07-26,22:50:00,CNR5540804270,Success,CID748090,Auto,Hennur,Yelahanka,126,80,,,No,,1366,Cash,18,4.5,3.4,Friday,July
2024-07-24,01:51:00,CNR9927962770,Success,CID194277,"Prime Sedan",Peenya,Shivajinagar,49,115,,,No,,858,UPI,8,4.4,3.7,Wednesday,July
2024-07-13,12:16:00,CNR6477173485,Success,CID776003,Auto,Kammanahalli,Shivajinagar,119,130,,,No,,951,UPI,11,4.1,4.8,Saturday,July
2024-07-20,13:42:00,CNR8525152989,Success,CID229481,"Prime Plus","Cox Town",Ulsoor,133,115,,,No,,128,UPI,27,3.8,3.1,Saturday,July
2024-07-24,04:51:00,CNR4746819444,Success,CID788327,Mini,"KR Puram",Whitefield,238,95,,,No,,376,Cash,12,3.8,5,Wednesday,July
2024-07-20,00:40:00,CNR3926395425,Success,CID910928,eBike,Bellandur,"Electronic City",98,35,,,No,,239,UPI,38,3.6,3.9,Saturday,July
2024-07-04,14:19:00,CNR2560187968,Success,CID661147,Bike,Kengeri,"Bannerghatta Road",175,60,,,No,,261,UPI,24,4.4,4.7,Thursday,July
2024-07-19,01:48:00,CNR1631904055,Success,CID219252,eBike,Varthur,Kadugodi,112,30,,,No,,473,Cash,47,4.9,4.5,Friday,July
2024-07-27,14:00:00,CNR9847936663,Success,CID570494,eBike,"Electronic City",Varthur,147,55,,,No,,384,Cash,43,4.1,3.6,Saturday,July
2024-07-06,10:28:00,CNR6106991832,Success,CID758571,Mini,"JP Nagar",Kammanahalli,63,50,,,No,,645,Cash,28,4.7,4.2,Saturday,July
2024-07-21,09:02:00,CNR3040574073,Success,CID591742,"Prime Sedan","Rajarajeshwari Nagar","Tumkur Road",112,65,,,No,,879,Cash,39,3.9,3.8,Sunday,July
2024-07-10,21:41:00,CNR6228561734,Success,CID705967,eBike,Hulimavu,"MG Road",112,70,,,No,,119,Cash,18,3.8,3.5,Wednesday,July
2024-07-10,13:48:00,CNR5715901195,Success,CID220478,eBike,"Electronic City",Kengeri,42,125,,,No,,987,"Debit Card",49,4.4,5,Wednesday,July
2024-07-21,17:12:00,CNR4125507208,Success,CID114386,Bike,Yelahanka,Kadugodi,147,55,,,No,,440,Cash,27,3.9,4.7,Sunday,July
2024-07-06,20:03:00,CNR7014507393,Success,CID400125,Auto,Hennur,Kadugodi,273,105,,,No,,276,Cash,12,4.2,3.8,Saturday,July
2024-07-03,18:07:00,CNR2895842224,Success,CID422895,Auto,"Magadi Road","Rajarajeshwari Nagar",154,55,,,No,,242,Cash,15,4.9,4.4,Wednesday,July
2024-07-21,22:14:00,CNR1405431321,Success,CID680407,"Prime SUV","Electronic City",Bellandur,287,105,,,No,,613,"Credit Card",25,4.4,3.4,Sunday,July
2024-07-20,09:24:00,CNR9277769483,Success,CID291465,"Prime SUV",Chamarajpet,"RT Nagar",77,85,,,No,,817,Cash,48,4.8,3.4,Saturday,July
2024-07-05,15:45:00,CNR2388617184,Success,CID116668,eBike,"RT Nagar",Peenya,98,120,,,No,,450,"Credit Card",37,4.6,4.3,Friday,July
2024-07-04,07:49:00,CNR7554550069,Success,CID665272,"Prime SUV","Sahakar Nagar","Cox Town",154,130,,,No,,523,Cash,33,4.8,4.9,Thursday,July
2024-07-19,05:49:00,CNR5907018716,Success,CID153804,Bike,"Tumkur Road",Koramangala,70,90,,,No,,182,UPI,1,4.6,3,Friday,July
2024-07-16,21:10:00,CNR2019475827,Success,CID436483,eBike,Malleshwaram,Marathahalli,252,135,,,No,,919,Cash,31,3.2,3.1,Tuesday,July
2024-07-03,04:00:00,CNR9418620541,Success,CID158748,"Prime Sedan","MG Road","Sahakar Nagar",210,95,,,No,,605,Cash,1,3.3,3,Wednesday,July
2024-07-30,11:20:00,CNR8152640208,Success,CID991601,Bike,Banashankari,Hebbal,294,70,,,No,,2204,"Credit Card",45,3.7,3.7,Tuesday,July
2024-07-21,12:11:00,CNR1774752376,Success,CID605828,Bike,"KR Puram",Banashankari,280,145,,,No,,147,UPI,26,4.2,3.1,Sunday,July
2024-07-15,03:31:00,CNR9556698835,Success,CID234306,"Prime SUV",Ulsoor,Hebbal,245,25,,,No,,2792,UPI,11,3.9,3.3,Monday,July
2024-07-04,19:37:00,CNR5363486414,Success,CID523451,"Prime SUV",Majestic,Kadugodi,189,75,,,No,,330,Cash,36,4.4,3.7,Thursday,July
2024-07-04,22:16:00,CNR7349222308,Success,CID119376,Mini,"Electronic City",Majestic,210,120,,,No,,216,Cash,26,4.6,4.3,Thursday,July
2024-07-21,01:56:00,CNR8431112471,Success,CID617543,eBike,"KR Puram",Basavanagudi,105,55,,,No,,486,"Credit Card",10,4.8,3.2,Sunday,July
2024-07-06,02:42:00,CNR2363104866,Success,CID607094,"Prime SUV","KR Puram",Kengeri,119,90,,,No,,200,Cash,8,4.9,4.8,Saturday,July
2024-07-30,02:34:00,CNR9098853337,Success,CID320003,"Prime Plus","Richmond Town",Koramangala,217,105,,,No,,2742,Cash,17,4.8,4.6,Tuesday,July
2024-07-18,07:56:00,CNR5743050006,Success,CID912681,Bike,"Frazer Town","JP Nagar",231,75,,,No,,418,Cash,13,3.3,3.6,Thursday,July
2024-07-23,08:02:00,CNR3446931828,Success,CID244949,"Prime Plus","KR Puram",Devanahalli,280,60,,,No,,2231,UPI,5,3.4,3,Tuesday,July
2024-07-09,09:42:00,CNR2132496805,Success,CID644093,Auto,Bellandur,Marathahalli,77,140,,,No,,297,"Credit Card",11,3.4,4.1,Tuesday,July
2024-07-25,14:51:00,CNR5914587916,Success,CID367718,"Prime Sedan",Jayanagar,Malleshwaram,203,60,,,No,,117,Cash,28,4.9,3.9,Thursday,July
2024-07-25,06:18:00,CNR1817866974,Success,CID324603,Mini,"Mysore Road","Sahakar Nagar",168,80,,,No,,315,Cash,8,3.2,4.7,Thursday,July
2024-07-20,21:48:00,CNR8003270810,Success,CID729731,eBike,Chamarajpet,"Frazer Town",245,75,,,No,,142,Cash,15,4.8,3.1,Saturday,July
2024-07-06,02:11:00,CNR7171597886,Success,CID485537,Mini,Varthur,Malleshwaram,280,30,,,No,,374,Cash,19,3.1,3.1,Saturday,July
2024-07-19,09:42:00,CNR7122779156,Success,CID267614,Auto,"Bannerghatta Road","KR Puram",140,95,,,No,,2941,Cash,12,3.7,4.5,Friday,July
2024-07-05,16:37:00,CNR7516368741,Success,CID585982,"Prime SUV","Bannerghatta Road","HSR Layout",49,45,,,No,,2151,Cash,16,3.9,4.3,Friday,July
2024-07-01,08:39:00,CNR6793896758,Success,CID782247,Bike,"RT Nagar","Richmond Town",126,135,,,No,,105,UPI,2,3.7,4.3,Monday,July
2024-07-27,14:08:00,CNR1075563649,Success,CID253422,"Prime Plus",Whitefield,Banashankari,105,70,,,No,,228,Cash,23,3.8,3.4,Saturday,July
2024-07-29,12:04:00,CNR8633282829,Success,CID804162,"Prime Plus","JP Nagar","Ramamurthy Nagar",280,145,,,No,,307,UPI,9,4.8,3.1,Monday,July
2024-07-03,22:15:00,CNR3609898233,Success,CID869023,"Prime Sedan",Basavanagudi,Peenya,154,40,,,No,,384,"Debit Card",32,4.3,4.3,Wednesday,July
2024-07-30,16:01:00,CNR7475047733,Success,CID248704,"Prime SUV",Hulimavu,"Richmond Town",70,140,,,No,,313,UPI,9,5,4.5,Tuesday,July
2024-07-19,19:40:00,CNR2951687902,Success,CID988292,Mini,"Richmond Town","Sarjapur Road",224,85,,,No,,455,UPI,21,4.8,5,Friday,July
2024-07-29,04:41:00,CNR3990832830,Success,CID967407,Mini,"KR Puram","Magadi Road",35,135,,,No,,671,UPI,24,3.1,4.2,Monday,July
2024-07-19,12:36:00,CNR3863600436,Success,CID636976,"Prime Sedan","Hosur Road",Hebbal,252,145,,,No,,693,Cash,36,4.3,4.8,Friday,July
2024-07-23,15:43:00,CNR3748198416,Success,CID420512,Mini,Majestic,"JP Nagar",147,25,,,No,,398,Cash,12,4.8,3.5,Tuesday,July
2024-07-07,22:48:00,CNR4763890977,Success,CID677710,Mini,"Sahakar Nagar",Bellandur,154,55,,,No,,207,Cash,27,3.4,3.3,Sunday,July
2024-07-12,23:46:00,CNR3755049401,Success,CID543265,eBike,Kammanahalli,Malleshwaram,98,110,,,Yes,"Vehicle Breakdown",214,UPI,12,3.5,4.7,Friday,July
2024-07-13,00:38:00,CNR5432488621,Success,CID814109,Auto,Vijayanagar,Banashankari,294,120,,,No,,316,UPI,3,4,3.3,Saturday,July
2024-07-13,11:04:00,CNR3334134321,Success,CID740970,"Prime SUV","Sahakar Nagar",Whitefield,161,30,,,No,,675,Cash,2,3.1,4.3,Saturday,July
2024-07-30,00:21:00,CNR8000338807,Success,CID467598,Bike,Kammanahalli,"Sarjapur Road",56,35,,,No,,278,Cash,2,4.4,3.5,Tuesday,July
2024-07-10,10:14:00,CNR9115640255,Success,CID338566,"Prime SUV",Whitefield,"Mysore Road",231,80,,,No,,250,Cash,5,4.1,3.2,Wednesday,July
2024-07-19,05:33:00,CNR2814516404,Success,CID186636,Mini,Indiranagar,Majestic,287,50,,,No,,199,Cash,16,4.8,3,Friday,July
2024-07-08,14:24:00,CNR4287606713,Success,CID473459,"Prime Plus",Hebbal,Kadugodi,231,100,,,No,,318,Cash,11,4,3.1,Monday,July
2024-07-14,06:43:00,CNR7130423901,Success,CID704610,Bike,"Magadi Road",Padmanabhanagar,301,80,,,No,,667,Cash,15,4.7,4.8,Sunday,July
2024-07-08,04:09:00,CNR4227009019,Success,CID305785,"Prime Plus","Hosur Road","Langford Town",280,135,,,No,,247,Cash,45,3,4.4,Monday,July
2024-07-24,01:51:00,CNR6359701547,Success,CID986339,Mini,"Cox Town","MG Road",56,130,,,No,,184,Cash,42,3.3,4.2,Wednesday,July
2024-07-22,15:23:00,CNR5097158670,Success,CID357550,Bike,"Magadi Road","Mysore Road",245,85,,,No,,253,Cash,48,4,3.4,Monday,July
2024-07-10,21:31:00,CNR2769975279,Success,CID598690,eBike,"Electronic City",Koramangala,182,85,,,No,,391,Cash,21,4.8,3.6,Wednesday,July
2024-07-15,16:27:00,CNR2140017918,Success,CID213624,"Prime Sedan","RT Nagar",Chamarajpet,63,145,,,No,,252,Cash,40,4.3,3,Monday,July
2024-07-08,10:28:00,CNR5201098542,Success,CID802994,eBike,"Richmond Town",Padmanabhanagar,140,80,,,No,,492,Cash,20,3.7,4,Monday,July
2024-07-11,13:34:00,CNR9335617898,Success,CID725538,"Prime Plus","Bannerghatta Road",Kengeri,147,90,,,No,,655,UPI,1,4.6,3.8,Thursday,July
2024-07-25,21:19:00,CNR7367402676,Success,CID639008,eBike,Jayanagar,Rajajinagar,77,145,,,No,,140,Cash,37,4.7,3.4,Thursday,July
2024-07-01,15:48:00,CNR2522430092,Success,CID223277,Bike,"BTM Layout",Vijayanagar,154,65,,,No,,146,Cash,39,3.4,3.5,Monday,July
2024-07-12,19:13:00,CNR3039740689,Success,CID621128,"Prime Plus",Ulsoor,"MG Road",112,25,,,No,,432,Cash,30,3.4,3.7,Friday,July
2024-07-27,22:54:00,CNR8182237645,Success,CID399161,Bike,Vijayanagar,Hennur,70,100,,,No,,297,Cash,1,3.9,4.7,Saturday,July
2024-07-13,10:22:00,CNR8418053156,Success,CID118463,"Prime Plus",Shantinagar,Padmanabhanagar,273,135,,,No,,292,UPI,28,3.7,3.3,Saturday,July
2024-07-07,22:59:00,CNR3115625921,Success,CID426505,"Prime SUV",Devanahalli,Shivajinagar,42,105,,,No,,275,UPI,36,3.1,4.3,Sunday,July
2024-07-12,02:26:00,CNR3960827796,Success,CID261517,Bike,"Ramamurthy Nagar",Malleshwaram,259,25,,,No,,169,Cash,10,3.9,4.2,Friday,July
2024-07-06,03:23:00,CNR6356760131,Success,CID651311,Bike,Yelahanka,Kadugodi,280,135,,,No,,305,Cash,1,4.3,3.2,Saturday,July
