Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Day,Month
2024-07-27,01:06:00,CNR2508878745,Success,CID973253,"Prime Plus",Marathahalli,"Cox Town",273,100,,,No,,965,UPI,27,4.5,3.4,Saturday,July
2024-07-15,17:22:00,CNR2468506039,Success,CID589200,"Prime Plus","HSR Layout",Hebbal,98,50,,,No,,2323,UPI,3,3.2,4.7,Monday,July
2024-07-13,15:52:00,CNR5171298189,Success,CID452661,"Prime Plus",Bellandur,Nagarbhavi,63,25,,,No,,110,UPI,6,4.7,4.6,Saturday,July
2024-07-16,21:27:00,CNR3307257127,Success,CID844585,"Prime Plus","Hosur Road","Ramamurthy Nagar",133,110,,,No,,896,UPI,4,4.3,4.4,Tuesday,July
2024-07-09,09:00:00,CNR7190605781,Success,CID877363,"Prime Sedan",Kengeri,Padmanabhanagar,231,60,,,No,,168,UPI,6,4.7,4,Tuesday,July
2024-07-05,15:59:00,CNR2908765220,Success,CID413011,Bike,Shivajinagar,"Richmond Town",196,40,,,No,,829,UPI,42,3.8,4.2,Friday,July
2024-07-08,08:10:00,CNR5747963087,Success,CID170619,Bike,"Magadi Road","Hosur Road",84,130,,,No,,263,UPI,15,3.4,4.4,Monday,July
2024-07-22,12:44:00,CNR1879269977,Success,CID313610,"Prime SUV",Majestic,Padmanabhanagar,133,130,,,No,,398,UPI,16,3.7,3.4,Monday,July
2024-07-21,19:09:00,CNR1468610429,Success,CID555932,Auto,Kadugodi,"Electronic City",98,100,,,No,,1817,UPI,12,4.3,4.2,Sunday,July
2024-07-01,00:59:00,CNR7652372986,Success,CID458607,Bike,"Electronic City",Jayanagar,91,50,,,Yes,"Other Issue",734,UPI,35,3.6,4.4,Monday,July
2024-07-10,18:11:00,CNR8366771615,Success,CID760903,Bike,"Cox Town","Bannerghatta Road",70,115,,,Yes,"Customer Demand",418,UPI,16,3.8,3,Wednesday,July
2024-07-12,10:16:00,CNR2331079838,Success,CID934761,Auto,"Mysore Road","BTM Layout",77,70,,,No,,657,UPI,17,4.6,4.1,Friday,July
2024-07-07,09:25:00,CNR7183569760,Success,CID288455,"Prime Sedan",Padmanabhanagar,"Tumkur Road",84,145,,,No,,430,UPI,32,3.1,4.4,Sunday,July
2024-07-07,01:38:00,CNR8083791053,Success,CID547382,Auto,"Richmond Town",Shivajinagar,196,35,,,No,,637,UPI,7,3.7,3.1,Sunday,July
2024-07-09,03:18:00,CNR5018545867,Success,CID189307,"Prime Sedan","Ramamurthy Nagar","JP Nagar",308,120,,,No,,982,UPI,11,3.6,5,Tuesday,July
2024-07-06,22:36:00,CNR7725362829,Success,CID658656,Bike,"RT Nagar","HSR Layout",245,25,,,No,,871,UPI,24,3.3,3.5,Saturday,July
2024-07-13,05:36:00,CNR8309249471,Success,CID210505,"Prime SUV",Majestic,"JP Nagar",203,55,,,No,,393,UPI,26,3.4,3.5,Saturday,July
2024-07-11,08:37:00,CNR6529866279,Success,CID841241,"Prime Sedan","Hosur Road","Sarjapur Road",252,135,,,No,,459,UPI,23,4,3.9,Thursday,July
2024-07-15,15:59:00,CNR9267349185,Success,CID646679,Bike,Indiranagar,Hennur,42,125,,,No,,581,UPI,23,4,3.3,Monday,July
2024-07-01,01:54:00,CNR6332121479,Success,CID119523,"Prime Sedan",Kammanahalli,Kadugodi,259,90,,,No,,577,UPI,33,3.3,3.6,Monday,July
2024-07-30,12:46:00,CNR5620047852,Success,CID748129,eBike,Malleshwaram,Nagarbhavi,133,120,,,No,,827,UPI,30,3.4,3.1,Tuesday,July
2024-07-24,07:48:00,CNR1101406622,Success,CID971193,"Prime Plus",Chickpet,Peenya,231,125,,,No,,151,UPI,21,4.5,4.4,Wednesday,July
2024-07-29,02:22:00,CNR7022626036,Success,CID566282,eBike,Shivajinagar,"Frazer Town",84,110,,,No,,843,UPI,21,3.8,4.8,Monday,July
2024-07-04,10:18:00,CNR7144733258,Success,CID168037,Mini,Ulsoor,"KR Puram",105,145,,,No,,927,UPI,12,3.4,3.5,Thursday,July
2024-07-01,16:21:00,CNR9615428600,Success,CID195576,"Prime Sedan",Kengeri,"Hosur Road",245,35,,,No,,239,UPI,35,3.7,3,Monday,July
2024-07-19,22:54:00,CNR7240848609,Success,CID394377,Bike,Marathahalli,"RT Nagar",77,55,,,No,,207,UPI,42,3,3.9,Friday,July
2024-07-26,01:04:00,CNR4826690883,Success,CID247328,Mini,Peenya,Marathahalli,35,140,,,Yes,"Other Issue",418,UPI,49,4.5,4,Friday,July
2024-07-14,14:02:00,CNR8931895915,Success,CID341164,"Prime Plus","Magadi Road",Majestic,224,75,,,No,,220,UPI,40,4.8,3.5,Sunday,July
2024-07-23,02:49:00,CNR4868166373,Success,CID739936,Bike,Ulsoor,"Bannerghatta Road",84,145,,,No,,477,UPI,44,4.5,3.5,Tuesday,July
2024-07-25,16:09:00,CNR1044392418,Success,CID602746,Auto,"Richmond Town",Basavanagudi,238,30,,,No,,734,UPI,14,4.9,3.7,Thursday,July
2024-07-09,16:37:00,CNR1866202768,Success,CID278868,"Prime Plus",Shivajinagar,Hulimavu,105,60,,,No,,228,UPI,46,3.1,4.6,Tuesday,July
2024-07-24,06:39:00,CNR5916630184,Success,CID339335,Mini,"Bannerghatta Road","Hosur Road",273,25,,,No,,159,UPI,36,3.3,4.2,Wednesday,July
2024-07-26,11:49:00,CNR2505081131,Success,CID982337,eBike,Basavanagudi,"Frazer Town",98,95,,,No,,307,UPI,37,4.8,4.5,Friday,July
2024-07-03,21:57:00,CNR5448566716,Success,CID975174,"Prime Sedan",Peenya,"Rajarajeshwari Nagar",77,110,,,No,,130,UPI,20,3.9,3.4,Wednesday,July
2024-07-28,02:40:00,CNR3546503807,Success,CID950923,"Prime SUV","Sahakar Nagar",Bellandur,217,115,,,No,,327,UPI,27,4.3,4.3,Sunday,July
2024-07-08,21:40:00,CNR4314300819,Success,CID693047,"Prime SUV",Hebbal,"MG Road",224,100,,,No,,291,UPI,12,3.8,3,Monday,July
2024-07-07,20:44:00,CNR4059463701,Success,CID168318,Auto,"Rajarajeshwari Nagar",Padmanabhanagar,175,125,,,No,,826,UPI,14,5,4.7,Sunday,July
2024-07-19,18:05:00,CNR2346441273,Success,CID660978,Mini,"Cox Town","Tumkur Road",35,105,,,No,,2334,UPI,28,3.1,3.4,Friday,July
2024-07-18,22:36:00,CNR6935713912,Success,CID578045,eBike,Hennur,Koramangala,98,125,,,No,,187,UPI,4,3.9,3.5,Thursday,July
2024-07-12,16:04:00,CNR2422447749,Success,CID247195,"Prime Sedan","MG Road",Basavanagudi,238,35,,,No,,394,UPI,3,3.6,3.6,Friday,July
2024-07-13,15:13:00,CNR6489150839,Success,CID497251,"Prime SUV","Sarjapur Road","Electronic City",238,25,,,No,,507,UPI,34,4.5,3.7,Saturday,July
2024-07-26,09:35:00,CNR2038904384,Success,CID933173,"Prime SUV",Ulsoor,"BTM Layout",147,85,,,No,,107,UPI,37,3.9,3.4,Friday,July
2024-07-05,23:29:00,CNR9112575958,Success,CID505458,"Prime SUV",Varthur,"Rajarajeshwari Nagar",245,25,,,No,,457,UPI,49,4,4.5,Friday,July
2024-07-07,16:02:00,CNR3811951621,Success,CID734135,Bike,"BTM Layout","Ramamurthy Nagar",301,40,,,No,,942,UPI,17,3.6,3.5,Sunday,July
2024-07-24,05:21:00,CNR3438541203,Success,CID713594,"Prime Sedan",Padmanabhanagar,"Sahakar Nagar",301,125,,,No,,160,UPI,29,4.4,3.7,Wednesday,July
2024-07-14,12:33:00,CNR1272488024,Success,CID989514,"Prime SUV",Banashankari,"Sahakar Nagar",182,110,,,No,,781,UPI,44,3.6,3.8,Sunday,July
2024-07-04,13:04:00,CNR8701195052,Success,CID256342,Mini,Yeshwanthpur,Chamarajpet,224,120,,,No,,412,UPI,46,4.9,3.9,Thursday,July
2024-07-15,06:22:00,CNR1314875450,Success,CID893163,Bike,Whitefield,Yelahanka,119,40,,,No,,434,UPI,40,3.9,4.5,Monday,July
2024-07-12,22:08:00,CNR1358479438,Success,CID312791,"Prime Sedan",Malleshwaram,"Sarjapur Road",49,35,,,No,,114,UPI,12,4.5,3.9,Friday,July
2024-07-04,09:24:00,CNR4251856080,Success,CID806287,"Prime Plus",Marathahalli,"Richmond Town",112,60,,,No,,597,UPI,45,4.9,4.1,Thursday,July
2024-07-08,03:11:00,CNR4798322757,Success,CID479524,Mini,Shivajinagar,Malleshwaram,119,130,,,No,,573,UPI,27,4.6,3.4,Monday,July
2024-07-05,06:58:00,CNR9409128110,Success,CID771979,"Prime Sedan",Chickpet,"Ramamurthy Nagar",301,80,,,No,,481,UPI,17,4.1,4,Friday,July
2024-07-15,04:11:00,CNR9680989392,Success,CID721793,"Prime SUV","KR Puram",Koramangala,175,60,,,No,,147,UPI,38,4.3,3.8,Monday,July
2024-07-14,08:31:00,CNR3360635666,Success,CID862159,Auto,Varthur,"Electronic City",196,115,,,No,,1424,UPI,2,3.5,4.1,Sunday,July
2024-07-08,17:54:00,CNR9306170389,Success,CID971206,Mini,Koramangala,"Sarjapur Road",210,65,,,No,,165,UPI,15,4.2,3.6,Monday,July
2024-07-12,07:11:00,CNR4303222775,Success,CID919230,"Prime Sedan",Vijayanagar,"Sarjapur Road",189,110,,,No,,974,UPI,6,4,3.2,Friday,July
2024-07-16,21:04:00,CNR1266115570,Success,CID384327,"Prime Plus",Vijayanagar,"Mysore Road",203,55,,,No,,187,UPI,36,3.6,4.8,Tuesday,July
2024-07-21,03:03:00,CNR8639914892,Success,CID999511,"Prime Sedan","Mysore Road",Rajajinagar,133,95,,,Yes,"Customer Demand",334,UPI,39,4,4.5,Sunday,July
2024-07-05,23:55:00,CNR9589098233,Success,CID220234,Bike,Rajajinagar,Vijayanagar,140,30,,,Yes,"Customer Demand",2709,UPI,38,3.4,4.6,Friday,July
2024-07-24,05:44:00,CNR4864889496,Success,CID331916,Mini,Malleshwaram,"Langford Town",63,100,,,No,,531,UPI,9,3.7,4,Wednesday,July
2024-07-30,19:59:00,CNR2982357879,Success,CID270156,"Prime SUV","Sahakar Nagar",Varthur,238,130,,,No,,386,UPI,40,4.2,4.8,Tuesday,July
2024-07-13,04:42:00,CNR8787177882,Success,CID802429,Mini,Kadugodi,Vijayanagar,231,90,,,No,,173,UPI,41,3.4,4.6,Saturday,July
2024-07-27,13:18:00,CNR4524472111,Success,CID540929,Auto,"Cox Town",Yelahanka,126,35,,,No,,330,UPI,8,3,4.8,Saturday,July
2024-07-16,09:54:00,CNR8181602032,Success,CID167642,Bike,Indiranagar,"MG Road",70,95,,,No,,378,UPI,18,4.8,4.1,Tuesday,July
2024-07-02,10:25:00,CNR8090918544,Success,CID640151,Bike,"Magadi Road","HSR Layout",126,95,,,No,,343,UPI,23,3.7,3.6,Tuesday,July
2024-07-09,11:11:00,CNR9975925287,Success,CID162055,"Prime SUV","Magadi Road","RT Nagar",42,30,,,No,,343,UPI,17,3,3.8,Tuesday,July
2024-07-19,21:18:00,CNR4443921904,Success,CID654618,Mini,"Tumkur Road",Koramangala,231,50,,,No,,286,UPI,44,4,3.3,Friday,July
2024-07-25,03:44:00,CNR7194303296,Success,CID538245,Mini,"Mysore Road",Hennur,175,50,,,No,,141,UPI,35,4.7,3.1,Thursday,July
2024-07-15,17:11:00,CNR6494005067,Success,CID805360,Auto,Yelahanka,Malleshwaram,84,60,,,No,,214,UPI,2,3.3,4.5,Monday,July
2024-07-14,05:25:00,CNR7142279862,Success,CID378034,eBike,Yeshwanthpur,"JP Nagar",210,45,,,No,,461,UPI,49,4.5,3.1,Sunday,July
2024-07-03,00:58:00,CNR5176704322,Success,CID296026,"Prime Plus","KR Puram",Hennur,287,40,,,Yes,"Customer Demand",1102,UPI,41,3.1,3.5,Wednesday,July
2024-07-10,21:56:00,CNR7547352327,Success,CID976231,"Prime Plus",Hulimavu,"Rajarajeshwari Nagar",210,105,,,No,,444,UPI,6,3.8,4.9,Wednesday,July
2024-07-06,15:02:00,CNR1568684278,Success,CID709612,"Prime Plus","Bannerghatta Road",Majestic,42,90,,,No,,680,UPI,24,4.7,3.8,Saturday,July
2024-07-17,03:30:00,CNR1050003752,Success,CID993137,Bike,Chamarajpet,Shivajinagar,308,110,,,No,,799,UPI,25,3.9,4.7,Wednesday,July
2024-07-01,02:45:00,CNR9758857830,Success,CID528642,"Prime Plus","HSR Layout","Magadi Road",308,70,,,No,,618,UPI,30,3.5,3.7,Monday,July
2024-07-02,04:17:00,CNR8080410192,Success,CID416746,eBike,Jayanagar,"JP Nagar",91,120,,,No,,251,UPI,9,5,4.4,Tuesday,July
2024-07-18,00:37:00,CNR7825941026,Success,CID234007,Mini,Marathahalli,"Langford Town",196,80,,,No,,316,UPI,27,3.1,4.7,Thursday,July
2024-07-22,13:08:00,CNR9148580255,Success,CID164393,"Prime SUV","Tumkur Road","Magadi Road",224,60,,,No,,138,UPI,24,5,3,Monday,July
2024-07-06,01:18:00,CNR7486448495,Success,CID931462,Auto,Ulsoor,Padmanabhanagar,63,65,,,No,,296,UPI,5,4,4.3,Saturday,July
2024-07-29,19:40:00,CNR7924302885,Success,CID517661,Auto,"Magadi Road",Nagarbhavi,168,140,,,Yes,"Customer Demand",685,UPI,7,4.1,4.9,Monday,July
2024-07-16,13:15:00,CNR2830899440,Success,CID808607,Mini,Kadugodi,"Frazer Town",133,90,,,No,,196,UPI,21,4.3,3.4,Tuesday,July
2024-07-17,19:55:00,CNR9027465661,Success,CID737388,"Prime Sedan","BTM Layout",Majestic,168,30,,,No,,1695,UPI,20,4.5,4.7,Wednesday,July
2024-07-07,01:31:00,CNR2149029235,Success,CID596869,Auto,Chickpet,Hennur,154,135,,,No,,240,UPI,4,4,4.9,Sunday,July
2024-07-03,11:25:00,CNR8836460204,Success,CID716037,eBike,Bellandur,Shantinagar,252,45,,,No,,536,UPI,17,3.9,4.4,Wednesday,July
2024-07-11,10:44:00,CNR3697318609,Success,CID915228,Bike,"Sarjapur Road",Chickpet,287,100,,,No,,188,UPI,37,4.9,4.1,Thursday,July
2024-07-26,09:39:00,CNR4445082348,Success,CID336831,Mini,Yelahanka,"BTM Layout",42,40,,,No,,415,UPI,22,3.6,3.1,Friday,July
2024-07-26,06:06:00,CNR5528764313,Success,CID808205,"Prime SUV","Ramamurthy Nagar","Bannerghatta Road",308,145,,,No,,2125,UPI,6,3.8,4.6,Friday,July
2024-07-01,05:03:00,CNR4158584922,Success,CID772392,Auto,"Sahakar Nagar","Ramamurthy Nagar",35,45,,,No,,934,UPI,12,3.3,5,Monday,July
2024-07-13,02:55:00,CNR7623690602,Success,CID526261,Bike,"Cox Town",Malleshwaram,259,75,,,Yes,"Other Issue",558,UPI,41,3.2,3.2,Saturday,July
2024-07-08,07:56:00,CNR2098165198,Success,CID619972,"Prime Sedan",Yelahanka,"Ramamurthy Nagar",217,55,,,No,,291,UPI,5,3.8,3.3,Monday,July
2024-07-11,10:50:00,CNR9282027845,Success,CID767941,Bike,Yeshwanthpur,"KR Puram",210,85,,,No,,2416,UPI,49,3.1,3.8,Thursday,July
2024-07-04,03:31:00,CNR5744401218,Success,CID507511,Bike,Yelahanka,Varthur,91,25,,,No,,220,UPI,2,3.4,3.1,Thursday,July
2024-07-16,10:15:00,CNR7221640450,Success,CID195611,"Prime Sedan","RT Nagar",Whitefield,301,145,,,No,,472,UPI,16,3.3,4.5,Tuesday,July
2024-07-30,10:14:00,CNR7500310853,Success,CID377809,"Prime Sedan",Jayanagar,"Richmond Town",189,85,,,No,,471,UPI,39,3.5,3.7,Tuesday,July
2024-07-13,21:23:00,CNR8925319975,Success,CID388701,"Prime Sedan",Yelahanka,Rajajinagar,287,125,,,No,,442,UPI,37,4.1,4.5,Saturday,July
2024-07-08,07:52:00,CNR5613886410,Success,CID107686,Auto,Marathahalli,"KR Puram",266,65,,,No,,2604,UPI,10,3.8,4.1,Monday,July
2024-07-05,04:23:00,CNR9762994658,Success,CID443169,"Prime Plus","RT Nagar","Sahakar Nagar",231,65,,,No,,1024,UPI,4,4.8,4.1,Friday,July
2024-07-23,19:44:00,CNR8116331340,Success,CID777382,Auto,"RT Nagar","Sarjapur Road",266,55,,,No,,252,UPI,8,4,4.8,Tuesday,July
2024-07-28,10:29:00,CNR3491700602,Success,CID247449,Mini,"Richmond Town","Langford Town",84,145,,,No,,2542,UPI,2,3.5,4.1,Sunday,July
2024-07-17,07:28:00,CNR2976802436,Success,CID592039,"Prime SUV","Tumkur Road","Cox Town",168,50,,,No,,1181,UPI,10,3.4,4.9,Wednesday,July
2024-07-10,02:02:00,CNR8097291227,Success,CID734844,"Prime Plus","Mysore Road",Rajajinagar,238,25,,,No,,332,UPI,38,3.8,3.4,Wednesday,July
2024-07-15,06:58:00,CNR5876056264,Success,CID568720,"Prime SUV",Kadugodi,Shantinagar,231,30,,,No,,1361,UPI,47,4,3.9,Monday,July
2024-07-10,18:38:00,CNR4880622143,Success,CID602848,eBike,Rajajinagar,Kammanahalli,98,100,,,No,,296,UPI,34,3.3,4.2,Wednesday,July
2024-07-27,03:13:00,CNR2841702950,Success,CID268274,Auto,"Sarjapur Road","Sarjapur Road",231,105,,,No,,337,UPI,18,4.5,4.2,Saturday,July
2024-07-09,14:52:00,CNR2747846957,Success,CID700413,"Prime Sedan",Majestic,Malleshwaram,308,140,,,No,,896,UPI,45,4,4.1,Tuesday,July
2024-07-30,05:14:00,CNR3124565731,Success,CID578023,Auto,Basavanagudi,Chickpet,189,55,,,No,,238,UPI,6,4.5,3,Tuesday,July
2024-07-23,15:38:00,CNR9405757355,Success,CID176162,Auto,"Richmond Town",Banashankari,196,145,,,No,,186,UPI,15,4.7,4.6,Tuesday,July
2024-07-10,18:52:00,CNR4166475803,Success,CID615978,"Prime SUV",Banashankari,Yelahanka,168,90,,,No,,193,UPI,13,3.8,3.2,Wednesday,July
2024-07-06,12:51:00,CNR3641224150,Success,CID431557,Mini,Majestic,"Magadi Road",98,60,,,No,,395,UPI,41,4.3,4.8,Saturday,July
2024-07-13,10:16:00,CNR8478607960,Success,CID374876,"Prime Sedan",Shivajinagar,"BTM Layout",35,45,,,No,,484,UPI,16,4.1,4.5,Saturday,July
2024-07-01,22:15:00,CNR6545513695,Success,CID932866,"Prime SUV",Kengeri,Devanahalli,252,125,,,No,,163,UPI,23,4.3,4.3,Monday,July
2024-07-30,17:37:00,CNR4330381266,Success,CID215319,Auto,Banashankari,"Rajarajeshwari Nagar",168,135,,,No,,216,UPI,5,4.4,4.3,Tuesday,July
2024-07-11,10:25:00,CNR6146948780,Success,CID988392,eBike,"Bannerghatta Road",Kammanahalli,196,125,,,No,,147,UPI,39,3.3,3.2,Thursday,July
2024-07-21,16:24:00,CNR5828080027,Success,CID562246,"Prime Plus","Sarjapur Road",Banashankari,287,125,,,No,,664,UPI,24,3.6,4.4,Sunday,July
2024-07-24,00:10:00,CNR5043719137,Success,CID638458,Mini,Banashankari,Kammanahalli,98,50,,,No,,159,UPI,40,4,4.7,Wednesday,July
2024-07-28,16:31:00,CNR2332223815,Success,CID557188,Mini,Whitefield,"Ramamurthy Nagar",70,85,,,No,,556,UPI,27,5,3.2,Sunday,July
2024-07-03,18:29:00,CNR8606343558,Success,CID193075,Bike,Kadugodi,Yeshwanthpur,63,95,,,No,,187,UPI,34,4.9,3.8,Wednesday,July
2024-07-30,18:06:00,CNR2478670622,Success,CID381271,"Prime Plus",Hennur,"Hosur Road",154,130,,,No,,445,UPI,48,4.9,4.6,Tuesday,July
2024-07-09,20:36:00,CNR5683291566,Success,CID221217,"Prime SUV","Sahakar Nagar",Indiranagar,119,25,,,No,,545,UPI,6,3.3,4.9,Tuesday,July
2024-07-14,01:07:00,CNR6691577601,Success,CID983207,"Prime Sedan","MG Road","RT Nagar",189,90,,,No,,107,UPI,27,3.5,3.3,Sunday,July
2024-07-22,05:44:00,CNR3412387949,Success,CID786300,"Prime Sedan",Majestic,Hulimavu,154,140,,,No,,216,UPI,33,4.4,4.5,Monday,July
2024-07-23,08:56:00,CNR7683288053,Success,CID472301,"Prime Plus",Vijayanagar,"KR Puram",140,135,,,No,,584,UPI,18,3.1,3.3,Tuesday,July
2024-07-26,10:10:00,CNR3652386033,Success,CID718764,Bike,Jayanagar,"MG Road",119,30,,,No,,398,UPI,4,3.3,3.3,Friday,July
2024-07-29,03:17:00,CNR1508971604,Success,CID902685,"Prime Sedan",Hebbal,"BTM Layout",238,140,,,No,,305,UPI,23,3.8,4.4,Monday,July
2024-07-03,09:20:00,CNR4419040819,Success,CID644474,Bike,Kengeri,Devanahalli,56,45,,,No,,501,UPI,49,4.5,3.1,Wednesday,July
2024-07-06,08:41:00,CNR9102117353,Success,CID226904,"Prime Plus","Cox Town","Magadi Road",231,135,,,No,,2884,UPI,48,3.8,4.9,Saturday,July
2024-07-30,19:29:00,CNR6491202733,Success,CID188757,Mini,"Magadi Road","Cox Town",56,45,,,No,,175,UPI,2,3.4,3.3,Tuesday,July
2024-07-11,12:39:00,CNR1767970743,Success,CID989298,Bike,Peenya,"Rajarajeshwari Nagar",70,85,,,No,,494,UPI,28,3.1,3.8,Thursday,July
2024-07-30,12:04:00,CNR6136026561,Success,CID233895,eBike,"HSR Layout",Bellandur,49,100,,,No,,441,UPI,27,3.1,3.1,Tuesday,July
2024-07-08,19:31:00,CNR1689403754,Success,CID515450,Mini,Devanahalli,"Hosur Road",259,120,,,No,,417,UPI,24,4.2,3.8,Monday,July
2024-07-14,06:47:00,CNR8602417067,Success,CID771701,"Prime SUV","Cox Town",Basavanagudi,168,40,,,No,,235,UPI,17,3.7,3.7,Sunday,July
2024-07-05,07:57:00,CNR5569548787,Success,CID141634,"Prime Plus",Banashankari,Shivajinagar,252,40,,,No,,290,UPI,22,4.8,4.4,Friday,July
2024-07-24,05:57:00,CNR5414099759,Success,CID387411,"Prime Sedan",Rajajinagar,"Ramamurthy Nagar",161,140,,,No,,339,UPI,17,3.1,3.4,Wednesday,July
2024-07-03,21:45:00,CNR1200026621,Success,CID233911,"Prime SUV",Chickpet,"Tumkur Road",266,85,,,No,,1467,UPI,32,4.7,3.5,Wednesday,July
2024-07-01,07:28:00,CNR3659491874,Success,CID573670,Auto,"KR Puram","Bannerghatta Road",154,110,,,No,,444,UPI,1,3.8,4.1,Monday,July
2024-07-17,07:05:00,CNR3623533429,Success,CID447644,"Prime Plus",Basavanagudi,Yeshwanthpur,210,55,,,No,,476,UPI,23,3.1,4.9,Wednesday,July
2024-07-24,06:37:00,CNR2817233926,Success,CID620466,eBike,Kengeri,Koramangala,154,145,,,No,,471,UPI,26,4.9,3.8,Wednesday,July
2024-07-15,19:16:00,CNR4627809411,Success,CID463284,Auto,Shivajinagar,"Electronic City",119,100,,,No,,204,UPI,11,4.8,3.4,Monday,July
2024-07-30,05:53:00,CNR1308261538,Success,CID605780,eBike,"Richmond Town","Rajarajeshwari Nagar",126,60,,,No,,425,UPI,5,4.8,4.4,Tuesday,July
2024-07-20,04:03:00,CNR9054081319,Success,CID723227,Auto,"JP Nagar","Bannerghatta Road",161,40,,,No,,106,UPI,7,3.4,4.9,Saturday,July
2024-07-04,01:18:00,CNR9526078867,Success,CID900085,eBike,"HSR Layout",Hulimavu,294,95,,,Yes,"Customer Demand",1805,UPI,4,3.7,4,Thursday,July
2024-07-29,18:24:00,CNR8505998754,Success,CID393226,Mini,Marathahalli,Shivajinagar,112,130,,,No,,360,UPI,1,4.4,4.7,Monday,July
2024-07-08,18:55:00,CNR9511092010,Success,CID643112,Mini,Majestic,"KR Puram",287,80,,,No,,1540,UPI,12,3.4,4.6,Monday,July
2024-07-27,22:55:00,CNR2179333461,Success,CID159326,Bike,Nagarbhavi,Vijayanagar,147,90,,,No,,332,UPI,31,4.4,4.3,Saturday,July
2024-07-29,05:16:00,CNR4591666574,Success,CID229257,eBike,Ulsoor,Kengeri,196,115,,,No,,278,UPI,48,3.5,4.2,Monday,July
2024-07-28,07:15:00,CNR1610148184,Success,CID131708,Mini,"Sahakar Nagar",Kammanahalli,49,50,,,No,,790,UPI,16,3.5,3.1,Sunday,July
2024-07-19,17:53:00,CNR7154043084,Success,CID391013,Auto,Marathahalli,Indiranagar,140,115,,,Yes,"Customer Demand",525,UPI,11,3,4.5,Friday,July
2024-07-18,15:01:00,CNR3193710797,Success,CID467902,"Prime Sedan",Padmanabhanagar,"Richmond Town",161,120,,,Yes,"Other Issue",976,UPI,27,4.3,4.3,Thursday,July
2024-07-24,15:36:00,CNR9590135968,Success,CID652106,eBike,Yeshwanthpur,"Tumkur Road",105,60,,,No,,999,UPI,43,4.6,4.2,Wednesday,July
2024-07-08,18:08:00,CNR4053893416,Success,CID708547,Auto,Vijayanagar,"Rajarajeshwari Nagar",259,30,,,No,,283,UPI,7,3.4,3.4,Monday,July
2024-07-16,15:17:00,CNR8545338624,Success,CID691224,Auto,"Electronic City","JP Nagar",140,145,,,No,,353,UPI,7,4.7,4.9,Tuesday,July
2024-07-12,13:28:00,CNR3347159067,Success,CID823164,Auto,Varthur,Kengeri,133,135,,,No,,292,UPI,16,4.6,3.5,Friday,July
2024-07-06,15:29:00,CNR2200769825,Success,CID637025,"Prime Plus","Mysore Road",Malleshwaram,210,25,,,No,,448,UPI,15,3.2,4.9,Saturday,July
2024-07-27,18:23:00,CNR5433575259,Success,CID763377,"Prime Sedan",Indiranagar,"Langford Town",189,135,,,Yes,"Vehicle Breakdown",1921,UPI,40,3.3,3.9,Saturday,July
2024-07-30,15:14:00,CNR9998375791,Success,CID173858,Mini,"Hosur Road",Yeshwanthpur,203,90,,,No,,164,UPI,33,3.6,3.8,Tuesday,July
2024-07-04,02:29:00,CNR3791458762,Success,CID253766,"Prime Sedan",Malleshwaram,Marathahalli,280,80,,,No,,235,UPI,13,4,3.9,Thursday,July
2024-07-13,21:16:00,CNR3435305950,Success,CID780659,"Prime Sedan",Hulimavu,Chamarajpet,98,125,,,No,,601,UPI,22,3.7,3.4,Saturday,July
2024-07-09,02:29:00,CNR1412682969,Success,CID763740,"Prime SUV","Electronic City",Vijayanagar,231,60,,,No,,280,UPI,31,4.1,4.8,Tuesday,July
2024-07-23,06:57:00,CNR9707279332,Success,CID666870,"Prime Sedan","Rajarajeshwari Nagar",Hulimavu,147,55,,,No,,833,UPI,14,3.3,3.1,Tuesday,July
2024-07-23,12:35:00,CNR2270293390,Success,CID656262,eBike,Marathahalli,Shivajinagar,133,105,,,No,,435,UPI,3,4.1,3,Tuesday,July
2024-07-04,21:00:00,CNR9406709395,Success,CID139229,Auto,Ulsoor,Yeshwanthpur,196,105,,,No,,484,UPI,5,4,3.3,Thursday,July
2024-07-05,22:33:00,CNR8975176661,Success,CID173986,Auto,"Rajarajeshwari Nagar","Sahakar Nagar",189,125,,,No,,680,UPI,7,3.8,3.6,Friday,July
2024-07-28,12:22:00,CNR2930589148,Success,CID732234,eBike,Kadugodi,Ulsoor,105,140,,,No,,717,UPI,3,4.9,3.3,Sunday,July
